rackTotCnt,stationName,parkingBikeTotCnt,shared,stationLatitude,stationLongitude,stationId
13,1384.성신여대입구역 5번출구,5,38,37.59282684,127.01628876,ST-2225
10,1385.성신여대입구역 3번출구 앞,4,40,37.59236526,127.01628876,ST-2226
10,1386.동선고가차도 초입,4,40,37.59415817,127.01896667,ST-2227
10,1388. 돈암초교입구 버스정류장(한성대입구역 방면),1,10,37.59088135,127.01170349,ST-2229
10,1390.석관래미안아트리치,52,520,37.60646057,127.06162262,ST-2231
10,1391.성북청소년센터,24,240,37.61701202,127.05616760,ST-2232
10,1392.돈암삼성풍림아파트,8,80,37.59709930,127.02262878,ST-2233
10,1393.돈암육교 하단,5,50,37.59802628,127.02140808,ST-2234
10,1394.길음뉴타운 래미안9단지,22,220,37.60241699,127.01971436,ST-2235
20,1395.래미안장위포레카운티(102동),32,160,37.61817932,127.05183411,ST-2236
30,1396.래미안장위퍼스트하이(513동),47,157,37.61844254,127.05145264,ST-2237
15,1401. 극동늘푸른아파트,3,20,37.61473846,127.07636261,ST-558
10,1402. 금란주차장 앞,26,260,37.60007095,127.10233307,ST-561
15,1403. 중화빌딩 앞 (동부시장),6,40,37.59424973,127.07657623,ST-566
10,1404. 동일로 지하차도,1,10,37.59529877,127.08003235,ST-599
10,1405. 망우역 1번출구,6,60,37.59909821,127.09294891,ST-568
10,1406. 망우청소년수련관,4,40,37.60625076,127.10826874,ST-569
10,1407. 먹골역 1번출구 뒤,18,180,37.61151123,127.07788849,ST-847
10,1408. 먹골역 6번출구 앞,11,110,37.61072159,127.07747650,ST-570
10,1410. 면목 대원칸타빌아파트,11,110,37.57778168,127.09018707,ST-573
10,1411. 상봉시장앞 교차로 한성빌딩 앞,2,20,37.59254074,127.08673859,ST-912
10,1413. 봉화산역 5번출구 뒤,22,220,37.61756134,127.09030914,ST-577
10,1414. 사가정역 2번출구,6,60,37.58098984,127.08824158,ST-849
8,1416. 상봉역 3번출구,0,0,37.59521866,127.08599854,ST-850
10,1418. 새솔초등학교,13,130,37.61743927,127.10901642,ST-583
15,1420. 신내어울공원 앞,6,40,37.61394501,127.09770203,ST-585
13,1421. 신내역 4번출구,5,38,37.61246109,127.10337830,ST-586
10,1422. 신내우디안아파트 1단지,4,40,37.62009811,127.10646057,ST-587
10,1424. 양원역 2번출구,4,40,37.60631180,127.10774231,ST-588
10,1425. 용마문화복지센터,1,10,37.58745956,127.09597015,ST-589
10,1426. 면목도시개발아파트 1동 앞,0,0,37.57358932,127.08682251,ST-590
10,1427. 용마산역 1번출구,3,30,37.57429886,127.08691406,ST-852
10,1428. 원묵고등학교,12,120,37.61602402,127.08596802,ST-853
15,1429. 장안중학교,13,87,37.59995651,127.08000183,ST-854
20,1430. 중랑구청,10,50,37.60615158,127.09259796,ST-855
10,1431. 중랑구청 사거리,2,20,37.60649872,127.09545135,ST-856
10,1433. 중화역 2번출구,9,90,37.60207748,127.07958221,ST-857
10,1435. 능산삼거리,0,0,37.60868073,127.10079193,ST-593
15,1436. 동원베네스트 건물 앞,5,33,37.60810089,127.10118103,ST-594
15,1437. 늘푸른공원 앞,29,193,37.58341980,127.07992554,ST-595
15,1438. 홈플러스 신내점 앞,28,187,37.61616898,127.09348297,ST-596
10,1440. 면목2동 사거리,19,190,37.58637238,127.08007050,ST-942
10,1441. 신내능말공원,10,100,37.61671066,127.11073303,ST-584
8,1442. 중랑구 중소기업 창업센터,28,350,37.59859085,127.07981873,ST-1093
10,1444. 면목4치안센터,17,170,37.57402802,127.08054352,ST-1095
10,1445. 용마지구대,10,100,37.57994080,127.07939911,ST-1096
10,1446. 중랑전화국 교차로,18,180,37.59130096,127.08032990,ST-1097
15,1447. 면목역 3번출구,34,227,37.58890152,127.08728027,ST-1098
15,1448. 코스트코 상봉점,2,13,37.59732056,127.08979797,ST-1099
15,1449. 상봉역 1번출구,3,20,37.59655762,127.08583832,ST-1332
10,1450. 화랑대역 7번출구,18,180,37.61963654,127.08504486,ST-1333
10,1451. 중랑세무서,7,70,37.59275818,127.07266998,ST-1334
20,1452. 겸재교 진입부,42,210,37.58565521,127.07505035,ST-1335
9,1453. 중랑캠핑숲,5,56,37.60460281,127.10925293,ST-1345
10,1454. 한국전력공사(동대문 중랑지사),16,160,37.60734940,127.07859039,ST-1346
10,1455. 상봉역 2번 출구,2,20,37.59632874,127.08589935,ST-1375
10,1456. 상아빌딩(우림시장 교차로),19,190,37.59511185,127.10032654,ST-1380
10,1457. 동원사거리,6,60,37.58975983,127.09323883,ST-1381
9,1458. 상봉터미널2,20,222,37.59733963,127.09308624,ST-1451
10,1459. 용마한신아파트사거리,0,0,37.58034897,127.09265137,ST-1452
12,1461.동양엔파트 앞,12,100,37.59385300,127.07507324,ST-2282
9,1462.동부시장 북문 앞,3,33,37.59386826,127.07652283,ST-2283
10,1463.중랑구민회관,9,90,37.57407761,127.08500671,ST-2284
15,1464.중화역 4번출구,22,147,37.60305405,127.07900238,ST-2285
10,1465.중랑공영차고지 옆,16,160,37.61314774,127.10514832,ST-2286
10,1466.두산대림아파트 삼거리,11,110,37.61882401,127.08757019,ST-2287
10,1467.sk신내 주유소앞(용마산로),4,40,37.61362076,127.10115051,ST-2288
6,1468.먹골역 7번 출구,13,217,37.61147690,127.07739258,ST-2289
20,1469.먹골역 4번출구,22,110,37.60982132,127.07813263,ST-2290
20,1470.중화동 우리은행 앞,22,110,37.60520172,127.07858276,ST-2291
10,1471.동양쇼핑 정류소 앞,7,70,37.61535263,127.07849121,ST-2292
8,1472.영성빌딩(PAT),19,238,37.60408401,127.07923126,ST-2293
10,1473.중랑역 1번 출구(중화문화복지센터),11,110,37.59489059,127.07495117,ST-2294
10,1474.서울중랑우체국,8,80,37.59581375,127.08283997,ST-2295
10,1477.면목삼익아파트 앞,8,80,37.57598495,127.07960510,ST-2298
15,1478.홈플러스 상봉점 앞,8,53,37.59832764,127.09226990,ST-2299
10,1479.면목 홈플러스 2 ,17,170,37.58105469,127.08209229,ST-2300
15,1480. 용마지구대 옆,5,33,37.58111191,127.08010101,ST-2301
9,"1501. 미아역 3번,4번 출구 사이",2,22,37.62607956,127.02648163,ST-948
14,1503. 이디야 커피 수유역점 앞,8,57,37.63926315,127.02672577,ST-643
10,1504. 다이소 삼양시장점,6,60,37.62415695,127.01862335,ST-644
15,1506. 강북문화예술회관,9,60,37.64032745,127.01335907,ST-645
10,1509. 서울북부수도사업소,3,30,37.63437653,127.03575134,ST-859
10,1510. 번동주공5단지 관리사무소 앞,2,20,37.63371658,127.03551483,ST-860
9,1511. 번동 금호어울림아파트102동앞,17,189,37.63112259,127.03603363,ST-861
20,1512. 강북중학교 앞,24,120,37.64473724,127.02656555,ST-862
20,1513. 강북구청 뒷편,1,5,37.63967133,127.02519989,ST-863
10,1514. 강북구청 사거리 버스정류소 앞,1,10,37.63880539,127.02835846,ST-646
10,1515. 송천동 주민센터,2,20,37.61828613,127.02404785,ST-648
10,1516. 우이초등학교 후문 옆,7,70,37.63858795,127.01590729,ST-652
10,1518. SK telecom(수유직영점) 앞,2,20,37.64308548,127.01616669,ST-654
10,1519. 세븐일레븐 수유장미원점 앞,2,20,37.64545059,127.01561737,ST-651
10,1520. 성실교회,4,40,37.63986206,127.02278900,ST-650
10,1522. 월드전기조명인테리어(우이동),15,150,37.65447235,127.01275635,ST-864
10,1525. 미아동 복합청사,3,30,37.62714005,127.02669525,ST-647
8,1526. 수유동 채선당앞,8,100,37.64173889,127.02462769,ST-1100
10,1527. 미아역 1번 출구 뒤,2,20,37.62733459,127.02605438,ST-1101
10,1528. 삼각산동 주민센터,0,0,37.61503601,127.02069855,ST-1102
15,1529. 미아동 한국전력공사,6,40,37.63018036,127.02490997,ST-1103
13,1530. 광산사거리,10,77,37.64355087,127.02234650,ST-1104
10,1531. 미아사거리 1번 출구,4,40,37.61395645,127.03025055,ST-1105
10,1532. 번3동 주민센터 교차로,11,110,37.62635422,127.04744720,ST-1106
10,"1533. 번동 주공3, 4단지 교차로",10,100,37.62991714,127.04091644,ST-1107
10,1535. 효성인텔리안 앞,1,10,37.63629150,127.02337646,ST-1109
20,1536. 번동 두산위브 101동 옆,20,100,37.63626099,127.03217316,ST-1110
10,1537. 북한산 우이역,7,70,37.66366577,127.01242828,ST-1387
8,1538. 솔밭공원역,11,138,37.65615845,127.01313782,ST-1388
10,1539. 4.19민주묘지역,6,60,37.64967346,127.01345062,ST-1389
8,1540. 가오리역,5,63,37.64167023,127.01688385,ST-1390
10,1541. 삼양역,0,0,37.62652969,127.01805878,ST-1391
10,1542. 삼양사거리역,2,20,37.62155151,127.02037048,ST-1392
10,1543. 수유1동 주민센터,0,0,37.63018799,127.01773834,ST-1423
10,1546. 송천동우체국,0,0,37.61545944,127.02970123,ST-1665
10,1547. 꿈의숲 롯데캐슬,16,160,37.61864090,127.03623962,ST-1724
15,1548. 북서울 꿈의숲 서문,19,127,37.62268829,127.03781128,ST-1725
10,1550.삼각산아이원아파트(105동 옆),17,170,37.61522293,127.01850891,ST-2123
8,1551.4.19탑 앞,8,100,37.64686203,127.00881195,ST-2124
8,1552. 강북구청사거리(던킨도너츠 앞),3,38,37.63920212,127.02723694,ST-2125
15,1553.예수그리스도후기성도교회 앞,21,140,37.63520432,127.03396606,ST-2126
10,1554.번동사거리,2,20,37.63539124,127.03455353,ST-2127
10,1557.신창교,9,90,37.63238144,127.03930664,ST-2129
10,1558.강북문화정보도서관,11,110,37.62552643,127.03732300,ST-2130
10,1560. 도봉세무서 앞,12,120,37.61980820,127.02852631,ST-2132
7,1564.4.19민주묘지역 1번출구,3,43,37.64959717,127.01384735,ST-2133
15,1565.대한병원앞,3,20,37.63561249,127.02299500,ST-2134
10,1568.4.19민주묘지 입구사거리,2,20,37.64793396,127.01457214,ST-2136
10,1569.수유역2번출구,10,100,37.63796997,127.02590179,ST-2137
10,1571.북서울 꿈의 숲 입구,10,100,37.62673187,127.03877258,ST-2401
10,1572. 우이동 먹거리마을,1,10,37.66446304,127.01184082,ST-2402
10,1573.현대성우아파트 옆,3,30,37.61666489,127.02210999,ST-2403
8,1574.송중초등학교 옆,6,75,37.61669922,127.03049469,ST-2405
10,1601. 석계역 문화광장 내 자전거 보관소,15,150,37.61495972,127.06469727,ST-600
13,1602. 광운대역 앞,7,54,37.62266159,127.06189728,ST-913
10,1605. 헬스케어,17,170,37.63162231,127.06161499,ST-866
10,1606. 태릉입구역 3번출구 ,2,20,37.61917114,127.07492828,ST-602
10,1608. 공릉역 1번 출구 앞,16,160,37.62661362,127.07275391,ST-735
20,1610. 화랑대역 2번출구 앞,17,85,37.62036896,127.08364105,ST-603
20,1611. 과기대 입구(우),21,105,37.62994003,127.07655334,ST-604
10,1616. 하계2동 공항버스정류장 옆,8,80,37.63510895,127.06832886,ST-605
20,1617. 하계동 중평어린이공원 앞,22,110,37.63714981,127.06327057,ST-606
10,1619. 중계동 하나프라자빌딩 앞(중1-1),9,90,37.64902115,127.07640839,ST-736
10,1620. 중계동 노원구민체육센터 옆(중1-2),7,70,37.64820862,127.07022095,ST-867
20,1625. 상계역(4번출구),17,85,37.65999985,127.07296753,ST-914
12,1627. 수락산역 4번출구,4,33,37.67694092,127.05509949,ST-915
10,1628. 노일초등학교 앞,1,10,37.67361832,127.05525208,ST-868
10,1630. 수연빌딩 앞,9,90,37.67625046,127.05550385,ST-869
15,1634. 당고개공원 대여소,4,27,37.66846085,127.07714844,ST-608
6,1635. 상계3.4동 주민센터 대여소,3,50,37.67271042,127.08316040,ST-609
10,1636. 상계주공2단지 버스정류장 옆,2,20,37.64921188,127.06176758,ST-610
9,1637. KT 전화국 버스정류장 옆,9,100,37.65470123,127.06340027,ST-611
10,1639. 희성오피앙,4,40,37.68031311,127.05506897,ST-612
9,1640. 한내근린공원 북측,29,322,37.62386322,127.06848907,ST-971
15,1641. 한내근린공원 남측,14,93,37.62155533,127.06951141,ST-970
7,1642. 서울여대 남문,17,243,37.62531662,127.08813477,ST-964
10,1643. 태릉입구역 8번출구,6,60,37.61736679,127.07521057,ST-1111
10,1646. 삼육대 입구,29,290,37.63848877,127.10790253,ST-1114
25,1650. 중계근린공원내,8,32,37.63957977,127.06510162,ST-1118
20,1651. 상계동 우방유쉘아파트 앞,4,20,37.67237473,127.05599213,ST-1119
10,1652. 파르코 앞,2,20,37.68000031,127.05558014,ST-1120
10,1653. 노원역1번출구,18,180,37.65620041,127.06362152,ST-1121
15,1654. 당고개입구 오거리,5,33,37.66379166,127.07544708,ST-1122
15,1655. 공릉1단지아파트,16,107,37.63111115,127.07015991,ST-1123
12,1656. 중앙하이츠 아파트 입구,2,17,37.65501785,127.06750488,ST-1124
20,1657. 노원구청 ,7,35,37.65404892,127.05732727,ST-1125
10,1659. 중계동 을지중학교,2,20,37.65032959,127.07160187,ST-1127
8,1660. 서울시립과학관,9,113,37.64207077,127.07662201,ST-1128
10,1661. 당현천근린공원,3,30,37.64963913,127.06560516,ST-1278
20,1662. 노원역7번출구,9,45,37.65421677,127.05921173,ST-1279
25,1663. 동해문화예술관앞,7,28,37.61938095,127.05785370,ST-1280
10,1664. 노해근린공원내,2,20,37.64936066,127.07044220,ST-1281
10,1665. 양지근린공원앞,2,20,37.64733505,127.07642365,ST-1282
10,1666. 노원소방서인근,15,150,37.65578079,127.07177734,ST-1283
10,1667. 중계중학교,16,160,37.65449905,127.07438660,ST-1284
10,1668. 중계역 6번출구,2,20,37.64550781,127.06325531,ST-1285
9,1669. 중계역 3번출구,10,111,37.64352798,127.06522369,ST-1286
20,1670. 노원경찰서교차로,8,40,37.64340973,127.07183838,ST-1287
15,1671. 인덕대학교,29,193,37.62934875,127.05482483,ST-1288
15,1672. 상계동수락리버시티,19,127,37.68859863,127.05340576,ST-1289
15,1674. 서울북부고용센터앞,2,13,37.65354919,127.05808258,ST-1291
9,1675. 월계문화체육센터,1,11,37.62694168,127.05513000,ST-1348
15,1677. 육군사관학교  앞,31,207,37.62316513,127.09049988,ST-1349
10,1678. 성서대학교 밀알관,5,50,37.64843750,127.06444550,ST-1394
10,1679. 삼육대 도서관,16,160,37.64282990,127.10666656,ST-1395
7,1680. 삼육대 제3과학관,17,243,37.64265442,127.10838318,ST-1396
12,1681. 현대6차 아파트,16,133,37.64580154,127.08226013,ST-1425
13,1682. 중계종합사회복지관 교차로,5,38,37.65745544,127.07554626,ST-1426
10,1683. 노원문화예술회관,4,40,37.65045929,127.08088684,ST-1473
20,1684. 태릉입구역 5번출구,4,20,37.61832047,127.07563019,ST-1474
8,1685. 불암고등학교 앞 횡단보도,16,200,37.64818954,127.08048248,ST-1475
15,1686. 상계주공10단지 종합상가 앞,2,13,37.66114044,127.05805206,ST-1476
9,1688. 마들역 7번출구,9,100,37.66566086,127.05729675,ST-1639
10,1689. 마들역 3번출구,18,180,37.66524887,127.05789185,ST-1640
10,1690. 도봉운전면허시험장 버스정류장 옆,2,20,37.65773010,127.05931091,ST-1641
10,1691. 노원정보도서관,4,40,37.66070938,127.06533051,ST-1642
10,1692. 온곡초교 교차로,7,70,37.66418839,127.06600952,ST-1672
10,1693. 원자력 병원,18,180,37.62818909,127.08210754,ST-1740
10,1696.수락리버시티4단지,11,110,37.68645096,127.05283356,ST-2062
10,1697.상계주공2단지 219동,1,10,37.65024948,127.05715179,ST-2063
10,1702. 녹천역 1번출구 앞,12,120,37.64582062,127.05042267,ST-613
10,1703. 도봉산광역환승센터앞 ,5,50,37.68972015,127.04519653,ST-657
8,1705. 도봉구청 정문앞,17,213,37.66922379,127.04651642,ST-614
10,1706. 기업은행 앞,20,200,37.66566467,127.04267120,ST-916
20,1707. 도봉구민회관,14,70,37.65446091,127.03851318,ST-615
7,1708. 보건소사거리(다비치안경창동점),3,43,37.65682983,127.03984833,ST-658
15,1709. 쌍문역4번출구 주변,3,20,37.65012741,127.03534698,ST-616
10,1713. 쌍문동 이안아파트 앞,15,150,37.65165329,127.02848816,ST-1129
10,1714. 도봉문화정보도서관 삼거리,19,190,37.64463043,127.04460907,ST-1130
20,1715. 서울특별시교육청도봉도서관,23,115,37.65317917,127.01278687,ST-1131
10,1716. 하나로마트 창동점,3,30,37.65420151,127.05072784,ST-1132
10,1717. 시립창동운동장 입구,13,130,37.65570831,127.05010223,ST-1133
10,1719. 신도봉사거리 버스정류장,4,40,37.67328262,127.04399109,ST-1135
27,1720. 도봉구청 옆(중랑천변),15,56,37.66867065,127.04798126,ST-1136
12,1721. 창동역 2번출구 ,25,208,37.65301514,127.04699707,ST-1137
15,1722. 창동청소년수련관,13,87,37.65779877,127.05004883,ST-1292
10,1723. 방학동학마을도서관,6,60,37.66207886,127.02771759,ST-1293
10,1725. 창1동주민센터,23,230,37.64750290,127.04331207,ST-1295
8,1726. 삼익세라믹아파트교차로,4,50,37.65858841,127.03520966,ST-1296
15,1727. 서울도봉초등학교인근,6,40,37.67867661,127.04076385,ST-1297
10,1728. 서울북부지방법원,11,110,37.67771912,127.04681396,ST-1434
10,1729. 파리바게트앞,14,140,37.68400955,127.04579163,ST-1461
8,1730. 도봉산역 교차로 앞,1,13,37.68759155,127.04550171,ST-1462
10,1731. 도봉고등학교 맞은편,0,0,37.68762970,127.04221344,ST-1463
10,1732. 우리은행 앞,16,160,37.66759872,127.04299927,ST-1464
12,1733. 방학사거리 (봄마당 앞),27,225,37.66297913,127.04193878,ST-1465
10,1734. 쌍문현대1차아파트 108동 앞,7,70,37.65814972,127.03266907,ST-1466
13,"1735. 도봉역 1,2번 출구사이 건너편",17,131,37.67911911,127.04498291,ST-1467
12,1736. 버스정류장 앞,2,17,37.65224075,127.03706360,ST-1468
13,1737. 하나은행 (창동점),10,77,37.63970184,127.03883362,ST-1469
10,1738. 창동주공17단지 상가앞,17,170,37.64630890,127.05274200,ST-1470
20,1741. 제일강산수산입구,8,40,37.64519882,127.03298187,ST-1638
10,1742. 북한산 코오롱 하늘채,18,180,37.64889145,127.02301788,ST-1726
10,1743.창동19단지아파트 관리사무소앞,9,90,37.65039062,127.05219269,ST-2088
15,1744.KT방학지사 앞,12,80,37.66527176,127.04314423,ST-2089
10,1746. 다이소방학점 앞,8,80,37.66623306,127.04331970,ST-2091
7,1748. 피자헛 앞(도봉병원 옆),3,43,37.66898346,127.04376221,ST-2093
10,1749. ESA아파트 상가 앞,4,40,37.66627121,127.04598999,ST-2094
12,1750. 창포원 남쪽 입구,26,217,37.68826675,127.04889679,ST-2095
15,1751. 창원초등학교 교차로,8,53,37.65212250,127.04170227,ST-2096
10,1752. 창동 주공 4단지 입구 옆,16,160,37.64548111,127.04857635,ST-2097
10,1754. 창동시장입구 사거리,1,10,37.64689636,127.03343201,ST-2099
10,1756.서울북부광역등기국,5,50,37.65144730,127.04470825,ST-2101
10,1757.솔밭공원역 1번출구 앞,20,200,37.65568542,127.01338196,ST-2102
10,1758.북서울교회 버스정류소 앞,11,110,37.65727997,127.01375580,ST-2103
10,1759.서울북부지방법원 앞,0,0,37.67721939,127.04863739,ST-2104
10,1761.방학중학교 앞,2,20,37.66562271,127.03108978,ST-2106
25,1762.북한산 한신휴플러스APT앞,10,40,37.65533829,127.04241943,ST-2107
10,1765.쌍문역 1번 출구(양산부인과 빌딩),1,10,37.64966965,127.03561401,ST-2110
10,1767.태양중앙교회 앞,15,150,37.66250992,127.03327942,ST-2112
8,1768.신동아타워 버스정류소,21,263,37.66205215,127.02875519,ST-2113
15,1770.도봉한신아파트 주변,7,47,37.68523407,127.04985809,ST-2115
15,1771.성원APT버스정류소,7,47,37.65796661,127.03009033,ST-2116
10,1772.시립도봉노인복지관 버스정류소,3,30,37.65805054,127.03575897,ST-2117
8,1774.반석교회(쌍문동),2,25,37.65134811,127.03472900,ST-2119
