대여소_ID,주소1,주소2,위도,경도
ST-1691,서울특별시 마포구 대흥동 105-4,,37.54847,126.940926
ST-1690,서울특별시 광진구 아차산로 200,커먼그라운드,37.541248,127.06604
ST-169,서울특별시 종로구 재동 19,재동초교 앞 삼거리,37.579388,126.984947
ST-1689,서울특별시 강서구 마곡중앙로 76,힐스테이트에코마곡역,37.560242,126.827164
ST-1688,서울특별시 강서구 공항대로 227,마곡센트럴타워 1차,37.559471,126.832077
ST-1687,서울특별시 강동구 강동대로 205,JYP 사옥앞,37.52393,127.129128
ST-1686,서울특별시 강동구 올림픽로 875 서울 암사동 유적,,37.563793,127.132835
ST-1685,서울특별시 송파구 가락동 616-2,,37.48872,127.109825
ST-1684,서울특별시 송파구 풍성로5길 16,송파지역자활센터 뒤,37.536331,127.11618
ST-1683,서울특별시 송파구 석촌호수로 278 여흥레이크빌,,37.510452,127.106407
ST-1682,서울특별시 송파구 양재대로 1278,보성중고등학교 후문 앞,37.520489,127.135201
ST-1681,서울특별시 송파구 올림픽로 326 송파구청,,37.515053,127.10627
ST-1680,서울특별시 강남구 테헤란로 134,포스코피앤에스타워 (역삼역 3번출구 부근),37.499599,127.033752
ST-168,서울특별시 종로구 창덕궁길 191,중앙고입구 삼거리,37.583416,126.985237
ST-1679,서울특별시 강남구 강남대로 324,역삼동 디오슈페리움 (우성아파트 사거리),37.492062,127.030746
ST-1678,서울특별시 관악구 신림로 144,동방1교,37.471828,126.933922
ST-1677,서울특별시 영등포구 당산로31길 32,쌍용예가(구청별관) 101동 인근,37.528099,126.893387
ST-1676,서울특별시 강서구 발산로 24,강서수산물도매시장,37.55302,126.818367
ST-1675,서울특별시 마포구 신촌로 지하 180,이대역 5번출구,37.556591,126.94619
ST-1674,서울특별시 은평구 갈현로3나길 23,역촌 센트레빌 아파트 107동 인근,37.602329,126.906548
ST-1673,서울특별시 은평구 통일로 1021,서울소방학교,37.633659,126.911697
ST-1672,서울특별시 노원구 한글비석로 471,온곡초교 교차로,37.664188,127.06601
ST-1671,서울특별시 동대문구 휘경로14가길 31,외대앞역 4번출구,37.594891,127.063026
ST-1670,서울특별시 중구 퇴계로 33,SK 남산빌딩,37.556862,126.975616
ST-167,서울특별시 종로구 청운동 108-22,청운초교 앞 삼거리,37.585079,126.970619
ST-1669,서울특별시 중구 퇴계로90길 74,신당 레미안 버스정류장 (112동 인근),37.561489,127.023933
ST-1668,서울특별시 중구 을지로 지하 42,을지로입구역 1번출구,37.566345,126.982292
ST-1667,서울특별시 동작구 상도로 지하 378,숭실대 입구역3번 출구 앞,37.496601,126.953682
ST-1666,서울특별시 성북구 성북로 59,성북2동우편취급국,0,0
ST-1665,서울특별시 강북구 도봉로 71,송천동우체국,37.615459,127.029701
ST-1664,서울특별시 광진구 천호대로 716,아차산 휴먼시아 아파트 옆,37.548489,127.093758
ST-1663,서울특별시 광진구 뚝섬로 639,중앙농협(자양동),37.531811,127.080742
ST-1662,서울특별시 광진구 용마산로 63,중곡사거리(국민은행),37.559158,127.087517
ST-1661,서울특별시 광진구 아차산로 236,건대입구역 5번출구 뒤,37.540138,127.069283
ST-1660,서울특별시 광진구 능동로 92,건대입구역 사거리(롯데백화점),37.539139,127.070618
ST-166,서울 종로구 사직로8길 39,,37.574245,126.973213
ST-1659,서울특별시 성동구 광나루로 130,서울숲 IT캐슬,37.550892,127.044762
ST-1658,서울특별시 송파구 송파대로 지하 6,복정역 2번출구 후문 (장지치안센터),37.47065,127.127113
ST-1657,서울특별시 송파구 마천로44길 15,위례동주민센터 맞은편 근린공원,37.481739,127.143227
ST-1656,서울특별시 송파구 송파대로 지하 6,복정역 1번 출구 앞,37.471298,127.12709
ST-1655,서울특별시 서초구 반포동 128-13,,37.498363,126.99115
ST-1654,서울특별시 서초구 논현로 151,도곡이스타빌,37.482979,127.042259
ST-1653,서울특별시 영등포구 영중로 107,영등포전화국사거리 (서강어린이공원),37.525768,126.905739
ST-1652,서울특별시 영등포구 대림로 153,우성아파트 교차로,37.494572,126.89975
ST-1651,서울특별시 영등포구 가마산로 343,대림3동사거리(하나은행),37.499859,126.89724
ST-1650,서울특별시 영등포구 문래로 180,센트럴 푸르지오 시티 앞,37.518211,126.902229
ST-165,서울특별시 종로구 사직로9길 5,사직동주민센터,37.576332,126.96859
ST-1649,서울특별시 영등포구 양산로 213,아크로타워 스퀘어(영등포시장),37.522518,126.907219
ST-1648,서울특별시 금천구 시흥대로 39-7,석수역1번출구 앞 (SK주유소),37.437271,126.902687
ST-1647,서울특별시 강서구 방화대로5길 7,송정중학교,37.554729,126.816093
ST-1646,서울특별시 강서구 화곡로63가길 92,등촌9단지,37.562901,126.849472
ST-1645,서울특별시 강서구 방화대로7길 6,마곡13단지,37.55645,126.815979
ST-1644,서울특별시 서대문구 연희로 136 서울연희초등학교,,37.56963,126.933311
ST-1643,서울특별시 서대문구 홍제천로 111,홍남교 두바퀴쉼터,37.574909,126.926147
ST-1642,서울특별시 노원구 노원로34길 43,노원정보도서관,37.660709,127.065331
ST-1641,서울특별시 노원구 동일로 1449,도봉운전면허시험장,37.65773,127.059311
ST-1640,서울특별시 노원구 동일로 지하 1530-1,마들역 3번출구,37.665249,127.057892
ST-164,,,37.484215,126.996292
ST-1639,서울특별시 노원구 동일로 지하 1530-1,마들역 7번출구,37.665661,127.057297
ST-1638,서울특별시 도봉구 도봉로 444,제일강산수산입구,37.645199,127.032982
ST-1637,서울특별시 성북구 화랑로 63,성북구보건소 건너편,37.602291,127.038979
ST-1636,서울특별시 성북구 인촌로 113,KEB은행 고대점,37.586445,127.031601
ST-1635,서울특별시 성북구 창경궁로 325,한성대역5번출구,37.58839,127.005608
ST-1634,서울특별시 성북구 성북로 132-4,복자사랑 피정의 집,37.59454,126.995209
ST-1633,서울특별시 성북구 동소문로 327,미아사거리,37.609131,127.030029
ST-1632,서울특별시 동대문구 왕산로 128,동의보감타워,37.577999,127.037628
ST-1631,서울특별시 동대문구 왕산로 87,제기역1번출구,37.57835,127.033386
ST-1630,서울특별시 동대문구 답십리동 2-221,,37.572884,127.066048
ST-163,서울특별시 중구 장충단로 지하230,동대문역사문화공원역 9번출구 앞,37.565331,127.007843
ST-1629,서울특별시 동대문구 전농동 695-5,,37.57552,127.048775
ST-1628,서울특별시 동대문구 홍릉로 78-1,영휘원 교차로,37.587238,127.043137
ST-1627,서울특별시 송파구 토성로 2,삼표레미콘 앞,37.531311,127.111282
ST-1626,서울특별시 강동구 천호동 571-2,,37.538227,127.131744
ST-1625,서울특별시 동대문구 경희대로 23 경희의료원,,37.594601,127.051971
ST-1624,서울특별시 동대문구 경희대로 24,경희대학교 정문,0,0
ST-1623,서울특별시 강동구 상일동 518-2,,37.553482,127.165054
ST-1622,서울특별시 강동구 상일동 515-1,,37.551079,127.162598
ST-1621,서울특별시 강동구 구천면로 304 일주빌딩,,37.546898,127.134666
ST-1620,서울특별시 강동구 천호동 297-19,,37.54467,127.132675
ST-162,서울특별시 중구 마장로 3,맥스타일,37.569183,127.00988
ST-1619,서울특별시 종로구 사직로8길 31,서울지방경찰청,37.574364,126.972366
ST-1618,서울특별시 성동구 무학봉길 35,왕십리KCC스위첸아파트,37.56068,127.026779
ST-1617,서울특별시 성동구 난계로 20,논골사거리(금호도서관 입구),37.554779,127.024841
ST-1616,서울특별시 성동구 무학봉길 35,왕십리자이아파트 후문(삼거리),37.560146,127.02636
ST-1615,서울특별시 용산구 새창로 181,선인상가,37.5327,126.964378
ST-1614,서울특별시 강북구 솔샘로 195,솔샘역 2번 출구,37.62038,127.01368
ST-1613,서울특별시 종로구 송월길 99,경희궁 자이 2단지 내부,37.571259,126.962563
ST-1612,서울특별시 종로구 삼일대로30길 31,이비스 앰배서더 호텔 인사동,37.574261,126.989502
ST-1611,서울특별시 종로구 세종대로 152 일민미술관,,37.569893,126.97757
ST-1610,서울특별시 종로구 율곡로 지하 308,종로？시장 입구 옆,37.57132,127.00721
ST-161,서울특별시 종로구 김상옥로 29,서울보증보험본사 앞,37.573307,127.00071
ST-1609,서울특별시 종로구 종로 383-1,숭인2동 주민센터 입구 (이강3대냉면),37.574471,127.019829
ST-1608,서울특별시 종로구 종로 254-1,삼익한의원,37.570961,127.006058
ST-1607,서울특별시 종로구 종로 79-1,종로2가 버스정류장 (종각방향),37.570358,126.986382
ST-1606,서울특별시 종로구 종로 지하 200,종로5가 지하쇼핑센터 14번출구,37.57114,127.000671
ST-1605,서울특별시 종로구 종로 239,동대문 종합시장 버스정류장,37.571239,127.00441
ST-1604,서울특별시 강북구 인수봉로79길 93,현대빌라,37.64233,127.00779
ST-1603,서울특별시 광진구 능동로 216,어린이대공원정문,37.549789,127.075928
ST-1602,서울특별시 광진구 아차산로78길 90,광진정보도서관,37.550598,127.110512
ST-1601,서울특별시 성동구 난계로 100,왕십리 자이아파트 103동 인근,37.56179,127.024391
ST-1600,서울특별시 성동구 상원길 76,성수동아그린아파트,37.55093,127.04834
ST-160,서울특별시 종로구 율곡로 259,성균관대 E하우스 앞,37.574036,127.006722
ST-16,서울특별시 마포구 와우산로 56,89-2,37.549202,126.923203
ST-1599,서울특별시 성동구 금호로 30,독서당 인문아카데미센터,37.546089,127.02507
ST-1598,서울특별시 강동구 강일동 736,,37.555809,127.173744
ST-1597,서울특별시 강동구 아리수로98길 25 강일리버파크7단지아파트,,37.563354,127.179054
ST-1596,서울특별시 강동구 성안로 200,천동초교삼거리 (보도육교),37.540508,127.137009
ST-1595,서울특별시 강동구 상일로21길 14-7 고덕2동경로당,,37.560028,127.169678
ST-1594,서울특별시 강동구 고덕동 230,,37.562546,127.164482
ST-1593,서울특별시 강동구 동남로 926 강동푸드마켓,,37.55645,127.156822
ST-1592,서울특별시 송파구 충민로 120,송파 글마루 도서관,37.480801,127.130341
ST-1591,서울특별시 송파구 위례광장로 121,위례24단지 꿈에그린아파트,37.477291,127.137894
ST-1590,서울특별시 송파구 삼학사로 136,석촌호수 서호사거리,37.506748,127.098831
ST-159,서울특별시 종로구 율곡로 238,예일빌딩(율곡로) 앞,37.575432,127.004982
ST-1589,서울특별시 송파구 성내천로16길 17,오륜사거리,37.506939,127.139221
ST-1588,서울특별시 송파구 강동대로 286,송파소방서 (방이119안전센터),37.519878,127.136711
ST-1587,서울특별시 송파구 송파대로 570,석촌호수사거리(롯데월드),37.511501,127.102119
ST-1586,서울특별시 송파구 석촌호수로12길 1-16,석촌호수교차로(동호 팔각정 앞),37.509201,127.104118
ST-1585,서울특별시 송파구 석촌호수로12길 1-16,석촌호수교차로 (송파나루근린공원 앞),37.508678,127.103432
ST-1584,서울특별시 송파구 올림픽로 305,잠실역 8번출구,37.513962,127.100304
ST-1583,서울특별시 송파구 삼학사로 136,서울놀이마당앞 교차로,37.509731,127.097687
ST-1582,서울특별시 송파구 석촌호수로 176,석촌호교차로 (스타벅스 앞),37.506561,127.096558
ST-1581,서울특별시 송파구 오금로 231,방이고분 공원,37.50737,127.118103
ST-1580,서울특별시 송파구 강동대로 232,서울체육고등학교 앞,37.521938,127.131866
ST-158,서울특별시 종로구 대학로 104,대학로 마로니에공원,37.579784,127.002533
ST-1579,서울특별시 송파구 장지동 901-1,,37.474583,127.137543
ST-1578,서울특별시 강남구 자곡로 260,강남한양수자인아파트,37.477341,127.113274
ST-1577,서울특별시 강남구 강남대로 지하 396,역삼.서초.삼성 세무서 앞 (역삼빌딩 앞),37.49847,127.030113
ST-1576,서울특별시 강남구 도산대로 138,논현동 광명빌딩 앞,37.517571,127.023643
ST-1575,서울특별시 강남구 학동로 지하 346,청담공원앞 교차로,37.518711,127.05085
ST-1574,서울특별시 강남구 개포로 지하 522,대모산입구역 4번 출구 앞,37.49181,127.073158
ST-1573,서울특별시 강남구 영동대로4길 10,공무원연금매점 교차로 (개포주공9단지 입구),37.48872,127.074539
ST-1572,서울특별시 강남구 일원로 45,래미안루체하임 아파트 입구 (중동중학교 입구),37.489792,127.081223
ST-1571,서울특별시 강남구 일원로 90,밀알학교 입구 (삼성서울병원 입구),37.486561,127.082672
ST-1570,서울특별시 강남구 일원로 95,일원역교차로 (푸른마을아파트 상가),37.48349,127.083702
ST-157,서울특별시 종로구 대학로 지하120,혜화역 3번출구 뒤,37.58157,127.001785
ST-1569,서울특별시 강남구 일원로14길 25,대모산입구 교차로 (푸른마을아파트 입구),37.482849,127.080162
ST-1568,서울특별시 강남구 언주로 564,더라움,37.50811,127.039452
ST-1567,서울특별시 강남구 언주로 604,아크로힐스논현아파트 입구,37.509682,127.037918
ST-1566,서울특별시 강남구 언주로 118,영동3교 북단(우성캐릭터 앞 보도),37.485741,127.051048
ST-1565,서울특별시 강남구 개포로 310,개포1단지아파트 입구 (보도육교),37.47929,127.055733
ST-1564,서울특별시 강남구 개포동 660-3,,37.480297,127.05426
ST-1563,서울특별시 강남구 논현로2길 6,구룡사 앞 교차로 (보도육교),37.472,127.051338
ST-1562,서울특별시 강남구 개포동 1277,,37.474472,127.05545
ST-1561,서울특별시 강남구 양재대로 478,구룡마을 입구(개포1단지아파트),37.475986,127.059624
ST-1560,서울특별시 강남구 양재대로 478,구룡마을 입구 (래미안블레스티지 아파트),37.480881,127.063042
ST-156,서울특별시 종로구 창경궁로 271-1,혜화동 로터리,37.585629,127.000679
ST-1559,서울특별시 강남구 개포로 지하 420,경기여자고등학교 후문 (삼성로3길 입구),37.48616,127.067238
ST-1558,서울특별시 서초구 헌릉로8길 10-12,힐스테이트서초젠트리스,37.455879,127.058167
ST-1557,서울특별시 서초구 효령로 58,LG유플러스 (방배사옥),37.479092,126.990677
ST-1556,서울특별시 서초구 강남대로 341,삼원빌딩,37.493259,127.029533
ST-1555,서울특별시 서초구 강남대로 605,신사역 4번출구 뒤,37.515881,127.019302
ST-1554,서울특별시 서초구 사평대로 349,반포1동 서초빌딩 앞,37.503811,127.021362
ST-1553,서울특별시 서초구 서초대로 248,서초역1번출구 앞,37.491951,127.008553
ST-1552,서울특별시 서초구 청계산로7길 43,서초 포레스타5단지,37.450661,127.05706
ST-1551,서울특별시 관악구 호암로16길 5,신림서초,37.463379,126.931969
ST-1550,서울특별시 관악구 호암로 519,신림벽산블루밍,37.464001,126.931252
ST-155,서울특별시 종로구 종로 185,종로4가 사거리,37.571068,126.998192
ST-1549,서울특별시 관악구 신림동길 8,신림동주민센터,37.487511,126.927788
ST-1548,서울특별시 관악구 남부순환로 1761,양녕로 입구,37.482189,126.946159
ST-1547,서울특별시 관악구 관악로 1 서울대학교,,37.467094,126.949326
ST-1546,서울특별시 관악구 난곡로 367,신대방역 2번 출구,37.487129,126.913017
ST-1545,서울특별시 동작구 노량진로 155,노량진역 2번 출구 앞,37.51392,126.943069
ST-1544,서울특별시 동작구 동작대로 지하 3,총신대 앞(육교),37.488159,126.966476
ST-1543,서울특별시 동작구 여의대방로 122,LG전자 베스트？ 대리점 앞,37.497669,126.919868
ST-1542,서울특별시 동작구 시흥대로 646,미스터가이드양복전문점,37.489399,126.907112
ST-1541,서울특별시 영등포구 시흥대로 617,신한은행,37.48753,126.904877
ST-1540,서울특별시 영등포구 가마산로 315,신동아아파트 앞,37.498241,126.893982
ST-154,서울특별시 종로구 창경궁로 109,세운스퀘어 앞,37.570957,126.997124
ST-1539,서울특별시 영등포구 선유로 213,선유중학교 정문,37.532101,126.89444
ST-1538,서울특별시 금천구 한내로 69-54,주공14단지,37.46056,126.887093
ST-1537,서울특별시 금천구 남부순환로128길 42,모두의학교,37.478409,126.907372
ST-1536,서울특별시 금천구 시흥대로51길 55,성지아파트 옆 도로변,37.451321,126.897621
ST-1535,서울특별시 금천구 남부순환로 1314,가산아네스트 오피스텔 앞,37.47818,126.897408
ST-1534,서울특별시 금천구 가산로 70,서울디자인직업전문학교 앞,37.472481,126.895866
ST-1533,서울특별시 금천구 금하로29길 36,혜명양로원 담장 옆,37.451771,126.913399
ST-1532,서울특별시 구로구 구일로4길 57,구로1동주민센터 앞,37.492649,126.876183
ST-1531,서울특별시 구로구 구일로10길 27,SK허브수 A동,37.495399,126.87101
ST-1530,서울특별시 구로구 구일로10길 27,SK허브수 앞,37.49596,126.874039
ST-153,서울특별시 종로구 창경궁로 185,창경궁 입구,37.578979,126.996475
ST-1529,서울특별시 구로구 구일로 126,삼성전자 물류센터 앞,37.496998,126.87178
ST-1528,서울특별시 구로구 오리로 1197,금강수목원아파트 앞,37.48938,126.834198
ST-1527,서울특별시 구로구 경인로15길 75,구로구배드민턴실내체육관 앞,37.491798,126.83242
ST-1526,서울특별시 구로구 경인로 219,동방서적,37.496761,126.844963
ST-1525,서울특별시 구로구 경인로 208,오류동역 앞,37.495941,126.844002
ST-1524,서울특별시 구로구 중앙로 101,청솔우성아파트,37.506168,126.860229
ST-1523,서울특별시 구로구 중앙로 100,고척LIGA아파트 앞,37.50605,126.860786
ST-1522,서울특별시 구로구 개봉로2길 133-15,개봉아이파크아파트 앞,37.490341,126.860931
ST-1521,서울특별시 구로구 디지털로31길 12,태평양물산IT빌딩 앞,37.484859,126.895187
ST-1520,서울특별시 강서구 까치산로24길 47,KC 대학교,37.548321,126.853401
ST-152,서울특별시 중구 충무로 15,티마크호텔 앞,37.562618,126.992836
ST-1519,서울특별시 강서구 공항대로 376,KBS 스포츠월드,37.556877,126.848808
ST-1518,서울특별시 강서구 발산로 40,농산식품공사 (강서지사),37.551044,126.818497
ST-1517,서울특별시 강서구 마곡중앙로 36,마곡엠밸리 15단지(1502동) 건너편,37.557468,126.82972
ST-1516,서울특별시 강서구 강서로 409,국민건강보험공단(강서지사) 건너편,37.562099,126.839256
ST-1515,서울특별시 강서구 양천로 22,개화산역 2번 출구,37.572472,126.806168
ST-1514,서울특별시 강서구 수명로1길 16,마곡수명산파크4단지아파트 401동 앞,37.55011,126.823677
ST-1513,서울특별시 강서구 개화동로 495,공항고등학교 정문,37.567921,126.805473
ST-1512,서울특별시 강서구 공항대로 453,대한항공 인력개발센터,37.554379,126.857536
ST-1511,서울특별시 강서구 공항대로 395,강서구청사거리(부민병원),37.556599,126.851471
ST-1510,서울특별시 강서구 공항대로 411,강서구청사거리(SH타워),37.556259,126.853317
ST-151,서울특별시 종로구 종로 지하129,15번출구 앞,37.570198,126.991257
ST-1509,서울특별시 강서구 허준로 202,가양3동 주민센터,37.561249,126.86058
ST-1508,서울특별시 강서구 양천로 696,염창동 새마을금고 건너편 (모닝글로리),37.550049,126.873161
ST-1507,서울특별시 강서구 공항대로 571,강서구보건소 (삼성디지털 프라자),37.549179,126.868797
ST-1506,서울특별시 강서구 공항대로 625,염창역 1번 출구,37.547199,126.874489
ST-1505,서울특별시 양천구 목동동로 323,목동자전거무료대여소,37.531029,126.875893
ST-1504,서울특별시 양천구 목동동로 10,목동11단지 아파트,37.510658,126.859161
ST-1503,서울특별시 양천구 신목로 126,,37.524742,126.877663
ST-1502,서울특별시 양천구 등촌로 66,목4동 혜연빌딩 앞,37.53582,126.863632
ST-1501,서울특별시 양천구 남부순환로 699,잣절보도육교 아래,37.506821,126.844299
ST-1500,서울특별시 양천구 오목로3길 32,보아스아파트 앞,37.524071,126.8386
ST-150,서울특별시 종로구 종로 지하129,종로3가역 2번출구 뒤,37.570599,126.991791
ST-15,서울특별시 마포구 와우산로 40,309-10,37.547871,126.923531
ST-1499,서울특별시 양천구 목동동로 33,한사랑교회 앞,37.514721,126.8592
ST-1498,서울특별시 양천구 신정이펜1로 99,신정이펜하우스 1단지아파트 입구 사거리,37.514278,126.828743
ST-1497,서울특별시 양천구 목동동로 298,목동주차장,37.52668,126.876167
ST-1496,서울특별시 양천구 목동서로 38,목동1단지아파트 상가 앞 (월촌중학교 버스정류소 옆),37.537869,126.881409
ST-1495,서울특별시 양천구 목동서로 38,목동1단지아파트 118동 앞 (월촌초등학교 정류소 옆),37.541142,126.876678
ST-1494,서울특별시 마포구 성산로 128,마포중앙도서관,37.563339,126.908203
ST-1493,서울특별시 서대문구 통일로 553,홍은센트레빌 아파트 앞,37.597149,126.93853
ST-1492,서울특별시 마포구 신촌로 지하 270,e편한세상 신촌4단지 앞,37.558128,126.956207
ST-1491,서울특별시 서대문구 통일로 지하 440-1,홍제삼거리 북측,37.5867,126.94677
ST-1490,서울특별시 은평구 진관4로 78-38 은평지웰 테라스,,37.643394,126.932137
ST-149,서울특별시 종로구 창경궁로 185,창덕궁 매표소 앞,37.577705,126.991783
ST-1489,서울특별시 은평구 진관4로 48-50,은평뉴타운 상림마을 13단지,37.64209,126.929413
ST-1488,서울특별시 은평구 통일로 684,서울혁신파크2,37.60891,126.932419
ST-1487,서울특별시 은평구 통일로 684,서울혁신파크1,37.609032,126.934677
ST-1486,서울특별시 은평구 백련산로 90,서울특별시 은평병원,37.593479,126.923187
ST-1485,서울특별시 은평구 통일로 796 북한산 힐스테이트7차,,37.616543,126.925125
ST-1484,서울특별시 은평구 불광로 90,대호프라자아파트,37.614429,126.932579
ST-1483,서울특별시 은평구 진관2로 15-46,은평구 진관2로 15-46,37.639259,126.918907
ST-1482,서울특별시 은평구 통일로 732,불광역 9번 출구,37.61097,126.92981
ST-1481,서울특별시 은평구 진관2로 지하 15-25,구파발역 환승센터,37.638252,126.919456
ST-1480,서울특별시 은평구 진관3로 73-17,구파발10단지 인근,37.643662,126.914558
ST-148,서울특별시 중구 을지로 100,을지로2가 사거리 남측,37.56599,126.987793
ST-1479,서울특별시 은평구 은평로 136,신한은행 응암동 지점 앞,37.600361,126.922813
ST-1478,서울특별시 은평구 응암로 279,드림캐시아 주상복합,37.597439,126.920036
ST-1477,서울특별시 노원구 동일로227길 26,노원구 상계15단지,37.668846,127.053329
ST-1476,서울특별시 노원구 동일로227길 85,온수골사거리(스타벅스앞),37.66114,127.058052
ST-1475,서울특별시 노원구 중계로 155,불암고등학교 앞 횡단보도,37.64819,127.080482
ST-1474,서울특별시 노원구 동일로 986,태릉입구역 5번출구와 6번출구 사이,37.61832,127.07563
ST-1473,서울특별시 노원구 중계로 181,노원문화예술회관,37.650459,127.080887
ST-1472,서울특별시 도봉구 도당로15길 36,송학휴스테이,37.66687,127.035873
ST-1471,서울특별시 도봉구 덕릉로60바길 21,창동한신,37.638859,127.041176
ST-1470,서울특별시 도봉구 덕릉로 404,창동주공17단지 상가앞,37.646309,127.052742
ST-147,서울특별시 중구 을지로 79,을지로2가 사거리 북측,37.566383,126.987206
ST-1469,서울특별시 도봉구 덕릉로 249,하나은행 (창동점),37.639702,127.038834
ST-1468,서울특별시 도봉구 도봉로 528,버스정류장 앞,37.652241,127.037064
ST-1467,서울특별시 도봉구 도봉로170길 2,도봉역 12번 출구사이 건너편,37.679119,127.044983
ST-1466,서울특별시 도봉구 해등로 218,쌍문현대1차아파트 108동 앞,37.65815,127.032669
ST-1465,서울특별시 도봉구 방학로 102,방학사거리 (봄마당 앞),37.662979,127.041939
ST-1464,서울특별시 도봉구 도봉로 707,우리은행 앞,37.667599,127.042999
ST-1463,서울특별시 도봉구 도봉동 282-16,,37.68763,127.042213
ST-1462,서울특별시 도봉구 도봉산길 10,도봉산역 교차로 앞,37.687592,127.045502
ST-1461,서울특별시 도봉구 도봉로 891,파리바게트앞,37.68401,127.045792
ST-1460,서울특별시 성북구 보문로34길 87,성신여대입구 교차로,37.59148,127.020103
ST-146,서울특별시 중구 남대문로10길 33,삼각동 118,37.568165,126.984978
ST-1459,서울특별시 성북구 길음로7길 6 길음뉴타운9단지래미안 상가,,37.604046,127.022659
ST-1458,서울특별시 성북구 월곡로 74,일신초등학교 옆,37.59972,127.040382
ST-1457,서울특별시 성북구 성북로 102-10,선잠단지 앞,37.593361,126.999092
ST-1456,서울특별시 성북구 성북로 25,성북동 치안센터 앞,37.590172,127.004089
ST-1455,서울특별시 성북구 보문로22길 28,보문4교 인근,37.583752,127.02195
ST-1454,서울특별시 성북구 보문로 112-2,,37.585197,127.019669
ST-1453,서울특별시 중랑구 봉화산로 130,신내 쌍용아파트,37.6036,127.089561
ST-1452,서울특별시 중랑구 용마산로 313,용마한신아파트사거리,37.580349,127.092651
ST-1451,서울특별시 중랑구 용마산로115길 127,용마산로115길 127,37.59734,127.093086
ST-1450,서울특별시 동대문구 제기로 131,청량리동 한신아파트 입구,37.586769,127.04776
ST-145,서울특별시 종로구 청계천로 93 파고다타워,,37.568485,126.987885
ST-1449,서울특별시 동대문구 사가정로 65,전농동 텃골공원,37.577621,127.052109
ST-1448,서울특별시 동대문구 신이문로 3,이문동 삼거리,37.603088,127.062202
ST-1447,서울특별시 동대문구 사가정로 190,답십리 래미안엘파인아파트 입구,37.57653,127.065941
ST-1446,서울특별시 용산구 이촌로14길 7,이촌2동 동원베네스트 아파트 앞,37.527149,126.955162
ST-1445,서울특별시 용산구 이태원로 134,녹사평역 광장,37.533798,126.98867
ST-1444,서울특별시 용산구 이촌로34길 29,한강대교북단 자전거무인대여소 내,37.522781,126.961029
ST-1443,서울특별시 용산구 한강대로 100,신용산역 1번 출구,37.52961,126.968872
ST-1442,서울특별시 용산구 서빙고로 67,용산 파크타워 앞,37.523651,126.970268
ST-1441,서울특별시 용산구 보광로5길 40,보광동 삼성리버빌아파트 앞,37.52401,127.00145
ST-1440,서울특별시 중구 청계천로 400 롯데캐슬베네치아,,37.571014,127.019745
ST-144,서울특별시 종로구 종로 99,탑골공원 앞,37.570396,126.98819
ST-1439,서울특별시 중구 장충단로 192,KEB하나은행 장충동지점,37.562172,127.006264
ST-1438,서울특별시 중구 다산로 59-1,송도병원,37.549889,127.007347
ST-1437,서울특별시 중구 을지로 지하 129,명보사거리,37.5644,126.991432
ST-1436,서울특별시 중구 만리재로 175,서울역 센트럴 자이아파트,37.554108,126.965408
ST-1435,서울특별시 중구 을지로 지하 129,을지로3가역 3번출구,37.566559,126.992439
ST-1434,서울특별시 도봉구 마들로 749 서울북부지방법원,,37.677719,127.046814
ST-1433,서울특별시 강남구 삼성로 628,강남구 도시관리공단,37.516785,127.051613
ST-1432,서울특별시 종로구 종로 지하 200,종묘공영주차장 건너편,37.57048,126.996635
ST-1431,서울특별시 종로구 종로 지하 200,우정약국,0,0
ST-1430,서울특별시 관악구 남부순환로 1827,서울대입구역 8번출구,0,0
ST-143,서울특별시 종로구 삼일대로 428,낙원상가 옆,37.573357,126.987465
ST-1429,서울특별시 광진구 능동로 120,건국대학교 과학관(이과대) 앞,37.541718,127.08017
ST-1428,서울특별시 광진구 군자로 114,세종대학교,37.550236,127.073822
ST-1427,서울특별시 광진구 용마산로32길 32,중곡SK아파트앞,37.568649,127.08625
ST-1426,서울특별시 노원구 덕릉로 662 중계3단지주공영구임대아파트,,37.657455,127.075546
ST-1425,서울특별시 노원구 중계로8길 20,현대6차 아파트,37.645802,127.08226
ST-1424,서울특별시 성북구 성북동 142-1,,37.592968,127.002235
ST-1423,서울특별시 강북구 삼양로 299,수유1동 주민센터,37.630188,127.017738
ST-1422,서울특별시 송파구 토성로 2,풍납동 자전거보관소,37.531471,127.111092
ST-1421,서울특별시 강동구 암사동 531,,37.554836,127.137321
ST-1420,서울특별시 강동구 양재대로 1349,,37.526783,127.135574
ST-142,서울특별시 종로구 율곡로 지하62,안국역 5번출구 앞,37.576241,126.98616
ST-1419,서울특별시 송파구 송이로 238,문정중교 사거리,37.487999,127.131088
ST-1418,서울특별시 송파구 위례순환로 419,위례아이파크 101동 맞은편,37.477531,127.141518
ST-1417,서울특별시 송파구 위례광장로 120,위례중앙푸르지오 1단지 앞,37.474377,127.140671
ST-1416,서울특별시 송파구 위례광장로 136,위례별 유치원 뒤,37.47747,127.144592
ST-1415,서울특별시 송파구 위례광장로 210,위례동 주민센터,0,0
ST-1414,서울특별시 송파구 오금로 363 오금근린공원,,37.505413,127.131691
ST-1413,서울특별시 송파구 오금로51길 56,송파소방서 맞은편(성내4교),37.499874,127.141479
